"","decomposedRes.x","decomposedRes.seasonal","decomposedRes.trend","decomposedRes.random"
"892",3.37,0.983768034435094,4.06986301369863,0.841700145522972
"893",3.49,1.00785323898919,4.07249315068493,0.850291364694028
"894",3.58,0.768711709221918,4.07479452054795,1.14291469518184
"895",3.55,0.998786838455772,4.07701369863014,0.871792988032814
"896",3.55,0.989224846624508,4.07901369863014,0.879788281711335
"897",3.52,0.978428356776932,4.07904109589041,0.881973531165101
"898",3.54,0.730495408573424,4.07895890410959,1.18805471346373
"899",3.76,0.993576953300224,4.07901369863014,0.927750446251202
"900",3.81,1.0023077267467,4.07887671232877,0.931930056487049
"901",3.64,1.00635802511416,4.07857534246576,0.886830008116385
"902",3.45,0.976588412017359,4.0787397260274,0.866126916841944
"903",3.73,0.986322612818934,4.07860273972603,0.927210700850765
"904",3.77,0.999345416651186,4.07835616438357,0.924997534201503
"905",3.65,0.747861812081178,4.07832876712329,1.19671097579911
"906",3.55,1.00824396619393,4.07843835616439,0.863314069836828
"907",3.41,1.0106844608301,4.07906849315069,0.827137655753733
"908",3.35,1.01691740827215,4.07989041095891,0.807440682498749
"909",3.35,1.0217205840673,4.08043835616439,0.803536932495379
"910",3.3,0.76449154229066,4.08063013698631,1.05782547607264
"911",3.37,1.02269589850726,4.08128767123288,0.807395230091714
"912",3.39,1.02257812996122,4.08175342465754,0.812187745087552
"913",3.46,0.991161692759698,4.08367123287672,0.854832094538754
"914",3.32,0.978717535497845,4.0867397260274,0.830049007571169
"915",3.36,0.973165546788268,4.08928767123288,0.844315746842021
"916",3.27,0.960477265978295,4.09227397260274,0.831947577326747
"917",3.38,0.964251746757287,4.09531506849315,0.855931376001134
"918",3.43,0.786832665536159,4.09868493150685,1.06357275445213
"919",3.4,0.954518699701821,4.10169863013699,0.868421822789764
"920",3.42,0.960475462165052,4.10430136986301,0.867562135958138
"921",3.4,0.948474140440418,4.10690410958904,0.872848479313171
"922",3.27,0.957200635801169,4.10975342465754,0.831244927670886
"923",3.27,0.963027708401692,4.11172602739726,0.825818867003701
"924",3.14,0.96672362599353,4.11435616438356,0.789451458255041
"925",3.1,0.965120875509208,4.11709589041096,0.780169561438199
"926",3.13,0.965892638416479,4.12016438356164,0.786504003963261
"927",3.15,0.97617616100533,4.12328767123288,0.782597976563291
"928",3.11,0.970751554130907,4.1261095890411,0.776446498741023
"929",3.1,0.965110903669292,4.1287397260274,0.777977372305964
"930",3.09,0.96060463088211,4.13134246575343,0.778614713546052
"931",2.85,0.948992835125225,4.13394520547946,0.726469207225826
"932",3.07,0.962190880685125,4.13646575342466,0.771343290022342
"933",3.12,0.965791824104995,4.13958904109589,0.780393854819717
"934",3.16,0.965651044325713,4.1426301369863,0.789933819732441
"935",3.22,0.956936793362411,4.14591780821918,0.811618486412917
"936",3.23,0.95829811172714,4.14904109589041,0.812370517135517
"937",3.37,0.786032626677388,4.15235616438356,1.03251110208906
"938",3.31,0.969634951875284,4.15542465753425,0.821493855548103
"939",3.26,0.969331140536754,4.15906849315069,0.80862909317479
"940",3.21,0.955000130618661,4.16295890410959,0.807419953498412
"941",3.27,0.777471968463822,4.16860273972603,1.00895664146179
"942",3.28,0.950022206209293,4.17383561643836,0.827188991852233
"943",3.36,0.958738532426042,4.17997260273973,0.838427780491856
"944",3.37,0.969432598579249,4.18591780821918,0.830465480101561
"945",3.36,0.981139714017328,4.19312328767124,0.816715485745893
"946",3.24,0.982166469321426,4.19986301369863,0.785461280847289
"947",3.3,0.976861606216923,4.20690410958904,0.803005067723114
"948",3.24,0.966089110863935,4.21419178082192,0.795817577666139
"949",3.26,0.959670818008527,4.22252054794521,0.804495352555987
"950",3.31,0.788775583812065,4.23090410958904,0.991839391470948
"951",3.31,0.954974660141494,4.23975342465754,0.817514654101258
"952",3.35,0.95280975215917,4.24805479452055,0.827653400065909
"953",3.29,0.949364116249994,4.2567397260274,0.814115435689709
"954",3.27,0.74419964852314,4.26449315068493,1.0303644613412
"955",3.33,0.966734583965295,4.27235616438356,0.80624962891427
"956",3.25,0.963793043471865,4.28024657534247,0.787826863182491
"957",3.18,0.965308338851937,4.28841095890411,0.768182952250712
"958",3.34,0.961197859705321,4.29709589041096,0.808646342491611
"959",3.31,0.953160821012738,4.30720547945206,0.806243488963622
"960",3.3,0.952994164101882,4.31802739726027,0.801933406031536
"961",3.32,0.963372326890231,4.32821917808219,0.796222914025195
"962",3.23,0.965399625904573,4.33991780821918,0.770928127783073
"963",3.27,0.974039074702147,4.35158904109589,0.771477916335918
"964",3.23,0.978699168114888,4.36293150684932,0.756440735196814
"965",3.22,0.976531660755665,4.37372602739726,0.753907334092687
"966",3.33,0.985224032533371,4.38454794520548,0.77087580155732
"967",3.39,0.996396250649887,4.39641095890411,0.77387235344785
"968",3.56,1.00141617811907,4.40857534246575,0.806375134695125
"969",3.55,0.995449575813823,4.42071232876712,0.806708870480648
"970",3.54,0.987711893193996,4.43202739726027,0.808668529846759
"971",3.41,0.980018110918022,4.44397260273972,0.782976819227347
"972",3.52,1.00219179470567,4.45594520547945,0.788228219523052
"973",3.6,1.01694009900333,4.46876712328767,0.792171849189043
"974",3.55,1.00834515066136,4.4805205479452,0.785761354929293
"975",3.76,1.00148781781886,4.49142465753425,0.835907179135522
"976",3.83,1.00534340765405,4.50257534246575,0.846103225795429
"977",3.71,0.798315761980581,4.51334246575342,1.0296767751582
"978",3.7,0.988814386650498,4.52386301369863,0.827137101912055
"979",3.74,0.99108306906197,4.5352602739726,0.832068975727935
"980",3.76,0.988573441767562,4.54802739726027,0.836287939855038
"981",3.79,0.980936373059067,4.56084931506849,0.847135043505456
"982",3.75,0.982545649940032,4.57402739726027,0.834410516166848
"983",3.78,0.979115443349546,4.58769863013699,0.841517240961627
"984",3.88,0.979412700128581,4.60315068493151,0.860618747698282
"985",4.09,0.99426882278887,4.61857534246575,0.890658985919237
"986",4.24,1.00487049134434,4.63394520547945,0.910552244804199
"987",4.29,1.01726519782637,4.64876712328767,0.907162970106463
"988",4.05,1.00683296989789,4.66339726027397,0.862571652488333
"989",4.07,0.805743709694001,4.67832876712329,1.07970906375264
"990",4.34,1.03278448605197,4.69528767123288,0.894989248449131
"991",4.59,1.03882989216093,4.71279452054795,0.937539863912096
"992",4.57,1.02540440016384,4.72843835616438,0.942547599628015
"993",4.7,1.05577871881303,4.74441095890411,0.938302025438492
"994",4.84,1.04245391695661,4.76,0.975397287256202
"995",4.96,1.09861418894245,4.77624657534247,0.945256632717588
"996",5.15,1.07497070660258,4.79060273972603,1.00004706781226
"997",4.92,1.08440349018991,4.80523287671233,0.944190782242973
"998",4.9,1.08321457251722,4.82117808219178,0.93827125741825
"999",4.94,1.08323790268756,4.83490410958904,0.943224854439981
"1000",5,1.09700204643872,4.85065753424658,0.939640988145939
"1001",5.47,1.13849493882128,4.8673698630137,0.987101639527029
"1002",5.23,1.11804573702029,4.88232876712329,0.958109393652929
"1003",5.21,1.11774835528672,4.89819178082192,0.951607592798623
"1004",5.17,1.11633669038001,4.91358904109589,0.942532889536955
"1005",5.46,1.11836589125488,4.92961643835617,0.990365721961661
"1006",5.62,1.1284980473656,4.94553424657534,1.00698335061915
"1007",5.72,1.1058597494771,4.9621095890411,1.04238853534139
"1008",6.02,1.11007439470137,4.97920547945206,1.08914162713386
"1009",6.37,1.12189209240828,4.99605479452055,1.13647831265119
"1010",6.46,1.12339413396867,5.01260273972603,1.1471945604254
"1011",6.45,1.11576015590017,5.02953424657534,1.14937327930322
"1012",6.1,0.92396943892701,5.04789041095891,1.30786317097372
"1013",6.28,0.885992714750231,5.06769863013699,1.3986811208551
"1014",6.52,1.14425316962694,5.08709589041096,1.12009677697745
"1015",6.7,1.17903467504264,5.10561643835617,1.11301249485164
"1016",6.55,1.18239313322068,5.12353424657534,1.08120926276059
"1017",5.96,1.16041591853328,5.14054794520548,0.999132688184789
"1018",6.22,1.16714346127789,5.15679452054795,1.03344249731454
"1019",5.96,1.14504687135806,5.1754794520548,1.00570916212638
"1020",5.77,1.13471190400633,5.1933698630137,0.979131333455847
"1021",5.37,1.10177247407577,5.21134246575342,0.935260846786765
"1022",5.24,1.08455602343535,5.22824657534247,0.924109073911261
"1023",5.28,1.06399721060581,5.24556164383562,0.946022439828145
"1024",5.14,1.05357771242502,5.26183561643836,0.927169779849916
"1025",5.26,1.06429936725985,5.27693150684931,0.936570518781432
"1026",5.57,1.07121245126119,5.29350684931507,0.982281814401963
"1027",5.55,1.07239336649707,5.31391780821918,0.973921675245388
"1028",5.32,1.06197402766327,5.33172602739726,0.939571666604623
"1029",5.17,1.04231669287168,5.34961643835616,0.927188860547045
"1030",5.21,1.04214216023406,5.3686301369863,0.931209231154898
"1031",5.05,0.902445476422244,5.38632876712329,1.03890909368517
"1032",4.95,1.02168630083619,5.404,0.896545403585347
"1033",5.17,1.03122931364462,5.42243835616438,0.924571856974975
"1034",5.47,1.05514612889662,5.44057534246575,0.952861736273025
"1035",5.2,1.03429737139354,5.45775342465753,0.921178963957991
"1036",5.03,1.02793659775436,5.47443835616438,0.893844735548612
"1037",5.2,1.03540594277614,5.49021917808219,0.914751241988061
"1038",5.37,1.03876545600646,5.50523287671233,0.939033513269483
"1039",5.86,1.05684309400816,5.52065753424657,1.00437592717842
"1040",5.98,0.788073906916947,5.5367397260274,1.37050343146298
"1041",6.65,1.08790398230783,5.55221917808219,1.10094209354438
"1042",6.64,1.08642580102588,5.56720547945205,1.09781903703212
"1043",6.66,1.08805292470784,5.58183561643836,1.09659728423494
"1044",6.35,1.06832134129821,5.59684931506849,1.06200902314782
"1045",6,0.826009917740488,5.61134246575342,1.29449153139134
"1046",5.94,1.03418583137075,5.62449315068493,1.02118509947701
"1047",5.97,1.02796259624428,5.63775342465753,1.03012740505004
"1048",6.14,1.0292361979654,5.65054794520548,1.05575404737206
"1049",6.17,1.0223111852718,5.66424657534246,1.06551581654056
"1050",6,1.01430041048581,5.67775342465753,1.04185701733205
"1051",5.92,1.02493077502762,5.69279452054794,1.01461590197932
"1052",5.83,1.02582501868702,5.70756164383561,0.995737027759568
"1053",5.71,1.03025030907973,5.72350684931506,0.96834730427117
"1054",5.98,1.06588392380225,5.73964383561643,0.977476506949146
"1055",5.9,1.04044103860284,5.75564383561643,0.985236802599905
"1056",5.8,1.03411283871742,5.77197260273972,0.971708054341254
"1057",5.54,0.8798333138828,5.78868493150684,1.08775089782156
"1058",5.47,1.00905531573902,5.80671232876712,0.933559581385962
"1059",5.28,1.00316449543407,5.82432876712328,0.903682532674282
"1060",5.23,1.0005672802945,5.84306849315068,0.894570175291118
"1061",5.34,0.995743385111758,5.86101369863013,0.91499999267979
"1062",5.31,1.00284362508079,5.87827397260274,0.900764950985275
"1063",5.28,1.00230783281898,5.89512328767123,0.893593304613196
"1064",5.24,0.99890469446864,5.91323287671232,0.887119753888605
"1065",5.18,0.777983308591968,5.93153424657534,1.12251573659709
"1066",5.46,0.987973318039394,5.95021917808219,0.928783440066841
"1067",5.22,0.959507768419506,5.96827397260274,0.911534806492039
"1068",5.23,0.965015819261022,5.98747945205479,0.90515555317919
"1069",5.24,0.967458708151902,6.00736986301369,0.901601192382201
"1070",5.18,0.765960719363758,6.02736986301369,1.1220066194069
"1071",5.1,0.804838661311852,6.04610958904109,1.04805803371011
"1072",5.06,0.951793120300811,6.06334246575342,0.876790543298269
"1073",5.03,0.949132633904267,6.08087671232876,0.871515028997585
"1074",5.07,0.95575629352347,6.09838356164383,0.869853382807682
"1075",4.99,0.941566743593918,6.11553424657534,0.866592712136604
"1076",4.97,0.938675506596784,6.13339726027397,0.863256402692689
"1077",4.92,0.940411754024338,6.1506301369863,0.850604042256818
"1078",4.84,0.936598458945552,6.16772602739726,0.837851108962335
"1079",4.19,0.914001320434399,6.18372602739726,0.741339191538212
"1080",4.13,0.907129749885593,6.19964383561643,0.734368265290739
"1081",4.2,0.905427436867936,6.2145205479452,0.746428153201811
"1082",4.19,0.912300126993561,6.22934246575342,0.73728276237688
"1083",4.16,0.924870702329512,6.24575342465753,0.720157476171112
"1084",4.26,0.931773847557816,6.26419178082191,0.729850713569284
"1085",4.15,0.929190195826919,6.28298630136986,0.71084901357763
"1086",4.07,0.922975264042211,6.30073972602739,0.699862634572489
"1087",4.04,0.902723416525204,6.31904109589041,0.708231888441747
"1088",4.09,0.903468798529325,6.30904109589041,0.717541118040797
"1089",4.2,0.896026479393628,6.32827397260273,0.740701413243679
"1090",4.3,0.898441074416752,6.34767123287671,0.753987996487848
"1091",4.2,0.887623242571062,6.3672602739726,0.74313552305385
"1092",4.14,0.8932219149343,6.38783561643835,0.725583235343722
"1093",4.36,0.904310844890718,6.40931506849314,0.752241222742341
"1094",4.27,0.894618576092286,6.43175342465753,0.742096830743827
"1095",4.76,0.908686013034824,6.45402739726027,0.811637874463934
"1096",5.09,0.914561794189884,6.47621917808218,0.859375937280472
"1097",4.93,0.909006049110515,6.49898630136986,0.834515724606997
"1098",5.07,0.637470328783245,6.5218904109589,1.21947945257611
"1099",5.13,0.920167335048178,6.54457534246575,0.85186167742118
"1100",5.1,0.920827126869327,6.56698630136986,0.843385171531928
"1101",4.95,0.915104971543094,6.58854794520547,0.821002677546131
"1102",4.77,0.919559558089289,6.60942465753424,0.784828670488589
"1103",4.78,0.922686846452345,6.6306301369863,0.78130169035391
"1104",4.88,0.941795444224519,6.65101369863013,0.779068050595154
"1105",4.64,0.943152197355564,6.67350684931506,0.737194504589604
"1106",4.8,0.941884704217411,6.69597260273972,0.761079151168952
"1107",4.8,0.935984338261346,6.71890410958903,0.763263004552244
"1108",4.9,0.92801537244608,6.74265753424657,0.78308662743889
"1109",4.89,0.919683997596033,6.76550684931506,0.785904709365144
"1110",4.83,0.911395135198751,6.78898630136986,0.780612483643345
"1111",4.76,0.900767374091997,6.81279452054794,0.77565574708615
"1112",4.73,0.879547644053826,6.8351506849315,0.786780663434805
"1113",4.65,0.869661316953825,6.85638356164383,0.779843928064919
"1114",4.67,0.872873814859674,6.87890410958904,0.777760995584175
"1115",4.83,0.887295089504681,6.9006301369863,0.788842502540653
"1116",4.78,0.660739245286262,6.92254794520547,1.04503737112935
"1117",4.81,0.899294081201346,6.94523287671232,0.770116678229895
"1118",4.77,0.902020269308176,6.96701369863013,0.759023841990931
"1119",4.86,0.906600954377462,6.98890410958904,0.767027642482577
"1120",4.96,0.933091151612816,7.00980821917808,0.758318182045057
"1121",5.09,0.935332780576962,7.03049315068492,0.774044336838065
"1122",5.08,0.942929668606952,7.04991780821917,0.764188253528948
"1123",5.6,0.967299573387674,7.06783561643835,0.819106911823601
"1124",5.54,0.962061881748777,7.05887671232876,0.815776443427339
"1125",5.83,0.96455953592788,7.07619178082191,0.854161359688344
"1126",5.77,0.941761479062418,7.09331506849314,0.863745186297433
"1127",6.27,0.966215548934114,7.11021917808219,0.912663180734112
"1128",6.1,0.953607632177623,7.12783561643835,0.897433839388828
"1129",6.21,0.97156044074251,7.1466301369863,0.89437668749718
"1130",6.19,0.960229089648015,7.16545205479452,0.89964712422253
"1131",6.6,0.976906255188717,7.18435616438356,0.940379581667643
"1132",6.52,0.964907000793284,7.20191780821917,0.938240072073881
"1133",6.65,0.969367430186817,7.19284931506849,0.953744967322083
"1134",6.47,0.969762181086578,7.20986301369862,0.925362772901656
"1135",6.55,0.96629544272631,7.22643835616438,0.938009131660589
"1136",6.27,0.948466665804279,7.24282191780821,0.912720198580752
"1137",6.3,0.944591557071466,7.26002739726027,0.918667241767419
"1138",6.31,0.939000657476695,7.27813698630136,0.923300854384615
"1139",6.39,0.934690542746401,7.29673972602739,0.936923548054963
"1140",6.61,0.660496153611064,7.31608219178082,1.36789446035465
"1141",7.08,0.963655174781254,7.33484931506849,1.00166016702339
"1142",7.3,0.967359271302408,7.35342465753424,1.02623167394212
"1143",7.07,0.957294124124015,7.37082191780821,1.00197780613404
"1144",7.53,0.964979322692603,7.38912328767123,1.05604896647834
"1145",7.48,0.969112266401705,7.40843835616438,1.04183953968419
"1146",7.4,0.981509114273827,7.4285205479452,1.01492757905681
"1147",7.21,0.968717414926705,7.44865753424657,0.999217773072302
"1148",7.28,0.980043350893591,7.46854794520548,0.994603353991844
"1149",7.67,0.993413276205914,7.48939726027397,1.03090474065474
"1150",7.67,1.00759470686956,7.51032876712328,1.01356250865648
"1151",7.7,1.01475778763394,7.53104109589041,1.00756556104091
"1152",7.37,0.996120043527447,7.55153424657534,0.979762048109434
"1153",7.54,1.00247297851643,7.57142465753425,0.993392932008505
"1154",7.54,0.999873623432975,7.59221917808219,0.993247537099826
"1155",7.77,1.01711690006202,7.61356164383561,1.00337269881655
"1156",7.42,1.04746414416377,7.63534246575342,0.927761227260025
"1157",7.13,1.05548844805513,7.65791780821918,0.882115279183454
"1158",7.17,1.06805562398244,7.67980821917808,0.874127754040664
"1159",7.09,1.07925053958216,7.70145205479452,0.853004543938994
"1160",6.96,1.07032570820355,7.72356164383562,0.841929381279047
"1161",7.36,1.09144475432727,7.74553424657534,0.870612058149081
"1162",7.78,1.08393684541528,7.76778082191781,0.924014220299995
"1163",7.79,1.08089010092416,7.79082191780822,0.925065833177461
"1164",7.93,1.08894742092118,7.81306849315068,0.932061662788896
"1165",8.21,1.10438251662961,7.8358904109589,0.948713937543691
"1166",8.85,1.11973245263064,7.85838356164384,1.00576329653034
"1167",8.88,1.13353182226691,7.88084931506849,0.994045412179964
"1168",8.91,1.15330928613491,7.90424657534247,0.977397976182631
"1169",8.89,1.17979666070515,7.92783561643836,0.950473388397804
"1170",8.9,1.18466953195624,7.95186301369863,0.944765221202089
"1171",9.04,1.17988668697847,7.97627397260274,0.960567893998753
"1172",9.42,1.16400855536082,8.00038356164383,1.01154200439893
"1173",9.66,1.17638127638552,8.02446575342466,1.0233233760738
"1174",9.2,1.15710968476608,8.04852054794521,0.987864187875521
"1175",9.21,1.17095977127544,8.07339726027397,0.974229626169966
"1176",9.13,1.10518924645528,8.10095890410959,1.01975935464825
"1177",9.37,1.12524245435425,8.12824657534246,1.02446378787038
"1178",8.75,1.09618291754949,8.15786301369863,0.97847247835143
"1179",8.92,1.10483975128862,8.18506849315069,0.986377699533668
"1180",9.55,1.14356211336708,8.21534246575342,1.01652471170061
"1181",8.8,1.11893491558248,8.24597260273973,0.953753091546975
"1182",9.49,1.12753302549142,8.27865753424657,1.01666301287125
"1183",9.89,1.13019596873396,8.31317808219178,1.05262929836886
"1184",9.47,1.1280807803624,8.34945205479452,1.0054299172122
"1185",9.68,1.12213884322023,8.38605479452055,1.02865813659783
"1186",9.46,0.843349894020445,8.424,1.33157300934939
"1187",9.56,1.13722601772898,8.4635890410959,0.993245343519434
"1188",9.8,1.16887386701978,8.50087671232877,0.986267469810447
"1189",9.95,1.11732436009665,8.53734246575343,1.04308838702274
"1190",10.13,1.10799225060976,8.57194520547945,1.06657975557709
"1191",10.28,1.11853771541329,8.60219178082192,1.06839872618344
"1192",10.06,1.10796911097495,8.63282191780822,1.05176216930675
"1193",10.36,1.12802006005442,8.66323287671233,1.06013932256366
"1194",10.95,1.15486685116741,8.69397260273973,1.09059608968339
"1195",11.4,1.14855546448583,8.72591780821918,1.13747473995767
"1196",11.45,1.17213161689827,8.75865753424658,1.11529963567111
"1197",10.96,1.14043962881258,8.79043835616439,1.09327073095907
"1198",10.85,1.15143029514185,8.8208493150685,1.06827160061021
"1199",10.55,1.14035150766549,8.85219178082192,1.04511216833688
"1200",10.08,1.11208665964191,8.88517808219179,1.02013057529445
"1201",10.85,0.871635537361414,8.91800000000001,1.39581333046351
"1202",10.45,1.09795493651295,8.95043835616439,1.06337750515412
"1203",10.43,1.07813848618358,8.98208219178083,1.07704223582468
"1204",10.05,1.05999596853706,9.01446575342467,1.05177260574571
"1205",10.15,1.05844666701717,9.04682191780823,1.0599881765512
"1206",9.75,1.04468080617457,9.07838356164384,1.02804582199908
"1207",9.31,1.03668537891839,9.1094794520548,0.985846155128617
"1208",9.88,1.06076471013073,9.13920547945206,1.01912965664467
"1209",11.31,1.09785493385595,9.16942465753426,1.1235064255076
"1210",10.31,1.06701359881182,9.20093150684932,1.0501634841218
"1211",10.3,1.05965790356494,9.23504109589042,1.05252570389625
"1212",10.57,1.05498105145866,9.26939726027398,1.08088336440784
"1213",10.08,1.03092246702796,9.30257534246576,1.05106925255702
"1214",10.31,1.04399480977536,9.33479452054795,1.05792666367217
"1215",10.53,0.788853805018909,9.36583561643836,1.42523118182695
"1216",10.56,1.07870338489971,9.39816438356165,1.04164285606154
"1217",10.12,1.05974923003017,9.43123287671233,1.01253241188561
"1218",9.86,1.05520800364359,9.4641095890411,0.987322599017462
"1219",9.56,1.04789666815142,9.49630136986302,0.960693702991707
"1220",9.28,1.04602981602607,9.52690410958905,0.931219621716457
"1221",9.48,1.05911862246683,9.55704109589042,0.936570079980824
"1222",9.74,1.06051169037809,9.58531506849316,0.958157942472088
"1223",9.54,1.04601434985798,9.61380821917809,0.948670242125716
"1224",9.3,1.03523858611497,9.63994520547946,0.931897039996487
"1225",9.1,0.745327492188853,9.66649315068494,1.26306384536468
"1226",9.3,1.04227372501437,9.69304109589042,0.920536694099395
"1227",9.2,0.764066885332771,9.72052054794521,1.23870225136871
"1228",8.8,1.03462241033279,9.70408219178083,0.876488706714648
"1229",8.88,1.04415400599878,9.73079452054795,0.873977203556727
"1230",8.6,1.00768864153221,9.75608219178083,0.874775553018276
"1231",8.9,1.00779274683326,9.78049315068494,0.902938196202282
"1232",8.93,1.01211998803333,9.80397260273973,0.899947900773666
"1233",9.49,1.03253992619204,9.82750684931507,0.935224775307767
"1234",9.33,1.02025746880227,9.8508493150685,0.92832102182426
"1235",9.65,1.02532404254028,9.87372602739726,0.95320233995153
"1236",9.71,1.04047780034837,9.89701369863014,0.942936050319087
"1237",9.86,1.05696377337936,9.92205479452055,0.940189055544246
"1238",9.88,1.07276753067444,9.94616438356165,0.925967388493882
"1239",10,1.09432166033493,9.97235616438356,0.916341221149438
"1240",10.44,1.09727807899752,9.99852054794521,0.951586017833049
"1241",10.25,1.0754430746192,10.0250684931507,0.950712249560647
"1242",10.66,1.07522130119622,10.0524383561644,0.986252067189971
"1243",10.39,1.06302585879197,10.0793698630137,0.969702100741605
"1244",10.27,1.06582008181884,10.1058630136986,0.953483402889024
"1245",10.08,1.05804002341115,10.1319726027397,0.940295654138689
"1246",10.44,1.05228887983977,10.1567397260274,0.97681246782459
"1247",10.52,1.06243464182805,10.1807397260274,0.972599814087091
"1248",10.54,1.06169266158888,10.2030684931507,0.972995861965338
"1249",10.14,1.03026467544777,10.2237260273973,0.962675551973023
"1250",10.5,1.03094675924236,10.2453150684932,0.994094664219326
"1251",10.71,1.01638985994038,10.2696438356164,1.02606238113688
"1252",10.75,1.03599711549166,10.2939726027397,1.00801480321071
"1253",10.27,1.03481871620126,10.3182739726027,0.961831759913387
"1254",9.78,1.01175454084525,10.3421643835616,0.934656985500723
"1255",9.95,1.01609988183895,10.3656712328767,0.944689850955488
"1256",9.94,1.01687246406919,10.3887945205479,0.940924421530214
"1257",9.63,0.983768034435094,10.4127397260274,0.940088125817557
"1258",10.01,1.00785323898919,10.4371780821918,0.951598366861423
"1259",9.87,0.768711709221918,10.4626849315068,1.22718632998548
"1260",9.79,0.998786838455772,10.4892328767123,0.934471699958184
"1261",9.39,0.989224846624508,10.5161643835616,0.902637162665472
"1262",9.33,0.978428356776932,10.5438356164383,0.904386324010186
"1263",8.97,0.730495408573424,10.5722739726027,1.1614661133151
"1264",9.17,0.993576953300224,10.6007945205479,0.870621544373803
"1265",9.8,1.0023077267467,10.6309589041096,0.919713493092749
"1266",10.37,1.00635802511416,10.6625753424657,0.966416039468607
"1267",10.31,0.976588412017359,10.6959178082192,0.987027019710456
"1268",10.21,0.986322612818934,10.7308767123288,0.964653949598338
"1269",10.45,0.999345416651186,10.7671232876712,0.971182793876875
"1270",0,0.747861812081178,10.801095890411,0
"1271",10.57,1.00824396619393,10.8339178082192,0.967662295192679
"1272",10.49,1.0106844608301,10.8655616438356,0.955229485679936
"1273",10.5,1.01691740827215,10.8966849315068,0.947565463431566
"1274",10.86,1.0217205840673,10.9261643835616,0.972814313836103
"1275",11.14,0.76449154229066,10.9568493150685,1.32992397945307
"1276",11.56,1.02269589850726,10.9866301369863,1.02883757135012
"1277",11.52,1.02257812996122,11.0173424657534,1.02253723042723
"1278",11.56,0.991161692759698,11.0465479452055,1.05581236410365
"1279",11.63,0.978717535497845,11.0743835616438,1.07300756513398
"1280",11.72,0.973165546788268,11.102602739726,1.08471609910768
"1281",11.55,0.960477265978295,11.130301369863,1.08040844644134
"1282",11.56,0.964251746757287,11.1581095890411,1.07442666312676
"1283",11.3,0.786832665536159,11.1875068493151,1.2836976548859
"1284",11.02,0.954518699701821,11.2177260273972,1.02918233806256
"1285",11.16,0.960475462165052,11.2506849315068,1.03275892723241
"1286",10.84,0.948474140440418,11.2817534246575,1.01304137675168
"1287",11.48,0.957200635801169,11.3137808219178,1.06006171186025
"1288",11.47,0.963027708401692,11.3478082191781,1.04957299381577
"1289",11.51,0.96672362599353,11.3815890410959,1.04609250560257
"1290",11.77,0.965120875509208,11.4160547945205,1.06826428437054
"1291",11.47,0.965892638416479,11.4483835616438,1.03726659181096
"1292",11.72,0.97617616100533,11.4799178082192,1.04582889177086
"1293",11.8,0.970751554130907,11.5111506849315,1.05597873790415
"1294",11.26,0.965110903669292,11.5410684931507,1.01091618515421
"1295",10.84,0.96060463088211,11.5681095890411,0.975488630647534
"1296",11.07,0.948992835125225,11.5953698630137,1.00600486570559
"1297",11,0.962190880685125,11.6239726027397,0.983505676749971
"1298",11.12,0.965791824104995,11.6541917808219,0.987959410077864
"1299",11.44,0.965651044325713,11.6410958904109,1.01768164899228
"1300",11.17,0.956936793362411,11.6715890410959,1.00009195201481
"1301",11.22,0.95829811172714,11.7020273972603,1.00053230118188
"1302",11,0.786032626677388,11.7322465753425,1.19280906263076
"1303",10.86,0.969634951875284,11.7641643835616,0.952051581949209
"1304",10.35,0.969331140536754,11.7958082191781,0.905191530450468
"1305",9.75,0.955000130618661,11.8278630136986,0.86316713979248
"1306",0,0.777471968463822,11.8597534246575,0
"1307",9.6,0.950022206209293,11.8913698630137,0.849778206357273
"1308",9.61,0.958738532426042,11.9216712328767,0.840787147484471
"1309",9.54,0.969432598579249,11.9504931506849,0.823464588624125
"1310",9.79,0.981139714017328,11.9785479452055,0.833005101435866
"1311",10.1,0.982166469321426,12.0059726027397,0.856522788772927
"1312",10.17,0.976861606216923,12.0355068493151,0.865014779430305
"1313",10.14,0.966089110863935,12.0644109589041,0.86999077080031
"1314",9.67,0.959670818008527,12.0922739726027,0.83329007069442
"1315",0,0.788775583812065,12.1181369863014,0
"1316",9.52,0.954974660141494,12.144301369863,0.82086656087924
"1317",9.4,0.95280975215917,12.1720273972603,0.810510674304267
"1318",9.27,0.949364116249994,12.1985479452055,0.800458432852316
"1319",9.55,0.74419964852314,12.223698630137,1.0498113818279
"1320",9.94,0.966734583965295,12.2479452054794,0.839490709648639
"1321",10.04,0.963793043471865,12.2724931506849,0.848822977083915
"1322",10.24,0.965308338851937,12.2958630136986,0.862729965206189
"1323",10.19,0.961197859705321,12.3198082191781,0.860513011734952
"1324",10.09,0.953160821012738,12.3433698630137,0.857612773620353
"1325",9.65,0.952994164101882,12.3657260273972,0.818874697640714
"1326",10,0.963372326890231,12.3887123287671,0.837875833642099
"1327",10.28,0.965399625904573,12.4104657534246,0.858020981594851
"1328",10.6,0.974039074702147,12.4338082191781,0.875236299662694
"1329",10.58,0.978699168114888,12.4601095890411,0.867590097627058
"1330",10.48,0.976531660755665,12.4860821917808,0.859505707289149
"1331",10.94,0.985224032533371,12.5124657534246,0.887440864697337
"1332",11.03,0.996396250649887,12.5381095890411,0.88289969405062
