fecha,ultima,apertura,maximo,minimo
20080630,15.8,15.7,15.8,15.7
20080701,15.7,15.0,15.7,15.0
20080702,15.6,15.2,15.6,14.15
20080703,14.55,14.05,14.55,14.05
20080704,15.0,15.0,15.0,15.0
20080707,14.0,15.0,15.0,14.0
20080708,15.0,14.0,15.0,14.0
20080710,14.5,14.5,14.5,13.8
20080711,13.3,13.3,13.3,13.3
20080714,13.9,13.9,13.9,13.9
20080715,14.0,13.5,14.0,13.5
20080716,13.8,14.0,14.0,13.8
20080717,14.2,14.0,14.3,13.8
20080718,14.25,14.0,14.25,14.0
20080721,14.0,14.25,14.25,14.0
20080722,14.05,14.0,14.05,14.0
20080723,14.1,14.15,14.15,14.1
20080724,14.0,14.0,14.0,14.0
20080725,14.5,14.5,14.5,14.5
20080728,14.0,14.05,14.05,14.0
20080729,14.0,14.0,14.0,13.8
20080730,14.0,13.6,14.0,13.6
20080731,13.0,13.5,13.6,12.5
20080801,12.3,12.65,12.65,12.3
20080804,12.45,12.0,12.45,12.0
20080805,12.15,12.0,12.15,12.0
20080807,12.2,12.2,12.2,12.2
20080811,12.3,11.75,12.3,11.75
20080812,11.4,11.25,12.3,11.25
20080813,11.0,10.95,11.0,10.95
20080814,10.4,10.5,10.5,9.95
20080815,10.4,10.4,10.4,10.0
20080819,9.25,9.36,9.45,9.15
20080820,7.77,7.84,8.06,7.77
20080821,7.75,6.34,7.98,6.34
20080822,9.1,8.65,9.14,8.4
20080825,9.1,9.1,9.5,9.0
20080826,9.15,9.4,9.4,9.0
20080827,9.1,9.15,9.2,9.0
20080828,9.18,9.1,9.18,9.1
20080829,9.3,9.28,9.3,9.2
20080901,9.5,9.35,9.5,9.35
20080902,9.55,9.5,9.7,9.44
20080903,9.75,9.65,9.75,9.65
20080904,9.5,9.65,9.65,9.4
20080905,9.55,9.45,9.55,9.4
20080908,9.35,9.6,9.6,9.35
20080909,8.9,9.3,9.3,8.9
20080910,8.65,9.0,9.0,8.65
20080911,8.35,8.35,8.55,8.3
20080912,8.5,8.42,8.55,8.35
20080915,8.3,8.5,8.5,8.3
20080916,7.85,8.0,8.0,7.8
20080917,7.5,7.85,7.85,7.5
20080918,7.8,7.6,7.8,7.3
20080919,8.55,8.2,8.55,8.2
20080922,8.9,8.54,8.9,8.52
20080923,8.6,8.8,8.8,8.6
20080924,8.7,8.7,8.7,8.7
20080925,8.75,8.8,8.9,8.75
20080926,8.5,8.35,8.5,8.35
20080929,7.75,8.5,8.5,7.75
20080930,8.9,8.2,8.9,8.2
20081001,8.7,8.89,8.89,8.5
20081002,8.2,8.6,8.6,8.2
20081003,8.2,8.4,8.4,8.2
20081006,7.7,7.5,7.7,7.4
20081007,7.7,7.7,7.7,7.7
20081008,8.47,7.0,8.47,7.0
20081009,7.5,7.7,7.7,7.35
20081010,7.2,7.15,7.25,7.0
20081014,7.4,8.0,8.0,7.4
20081015,6.9,7.1,7.1,6.9
20081016,6.8,6.9,6.9,6.8
20081017,7.0,6.9,7.2,6.9
20081020,6.6,7.0,7.0,6.6
20081021,5.94,6.1,6.1,5.3
20081023,4.8,5.0,5.0,4.52
20081024,4.7,4.55,4.74,4.5
20081027,4.7,4.6,4.7,4.6
20081028,4.85,4.8,4.85,4.75
20081029,4.6,4.9,4.9,4.6
20081030,5.29,4.85,5.29,4.85
20081031,6.05,5.7,6.08,5.7
20081103,6.59,6.65,6.8,6.59
20081104,6.5,7.0,7.0,6.5
20081105,6.35,6.4,6.45,6.35
20081107,6.4,6.35,6.4,6.35
20081110,6.3,6.6,6.6,6.25
20081111,6.65,6.3,6.65,6.3
20081112,6.4,6.65,6.65,6.4
20081113,5.3,5.8,5.8,5.12
20081114,4.85,5.45,5.45,4.8
20081117,4.6,4.85,4.85,4.55
20081118,4.34,4.75,4.8,4.3
20081119,3.75,4.34,4.34,3.7
20081120,3.65,3.75,3.81,3.5
20081121,3.6,3.7,3.7,3.6
20081124,3.65,3.7,3.7,3.5
20081125,3.63,3.65,3.65,3.51
20081126,3.7,3.63,3.77,3.57
20081127,3.8,3.7,3.85,3.7
20081128,3.59,3.7,3.7,3.04
20081201,3.62,3.5,3.65,3.5
20081202,3.7,3.7,3.74,3.55
20081203,3.76,3.74,3.9,3.72
20081204,4.11,3.8,4.13,3.8
20081205,4.52,4.11,4.52,4.1
20081209,4.5,4.55,4.74,4.3
20081210,4.49,4.5,4.55,4.4
20081211,4.93,4.55,4.93,4.45
20081212,5.4,4.93,5.6,4.93
20081215,5.8,5.7,5.85,5.7
20081216,6.2,6.16,6.38,6.1
20081217,6.25,6.28,6.3,5.9
20081218,6.0,6.25,6.34,5.9
20081219,5.99,5.95,6.05,5.8
20081222,5.92,5.9,5.92,5.7
20081223,5.9,5.92,5.92,5.85
20081226,5.9,5.8,5.9,5.8
20081229,5.75,5.9,5.9,5.75
20081230,5.85,5.75,5.85,5.75
20090102,5.99,5.85,5.99,5.8
20090105,5.8,6.0,6.0,5.8
20090106,6.15,5.82,6.15,5.8
20090107,5.9,6.0,6.0,5.9
20090108,5.9,5.9,5.9,5.9
20090109,6.0,5.9,6.0,5.9
20090112,5.8,5.9,5.9,5.8
20090113,5.78,5.8,5.8,5.78
20090114,5.5,5.7,5.7,5.49
20090115,5.45,5.4,5.45,5.3
20090116,5.39,5.4,5.4,5.39
20090121,5.4,5.5,5.5,5.25
20090122,5.4,5.37,5.4,5.37
20090123,5.4,5.35,5.4,5.35
20090126,5.4,5.4,5.45,5.4
20090127,5.5,5.4,5.5,5.4
20090128,5.33,5.52,5.52,5.33
20090129,5.35,5.35,5.35,5.35
20090130,5.3,5.3,5.3,5.3
20090203,5.05,5.07,5.07,5.05
20090204,4.9,5.1,5.1,4.9
20090205,4.9,4.9,4.9,4.9
20090206,4.8,4.8,4.8,4.66
20090209,4.89,4.8,4.89,4.8
20090210,4.85,4.9,4.9,4.85
20090211,4.8,4.8,4.8,4.8
20090212,4.6,4.55,4.6,4.55
20090213,4.55,4.55,4.55,4.55
20090217,4.6,4.62,4.62,4.6
20090218,4.6,4.6,4.6,4.5
20090219,4.85,4.6,4.85,4.6
20090220,4.8,4.6,4.8,4.55
20090224,4.65,4.65,4.65,4.65
20090226,4.94,4.75,4.95,4.75
20090227,4.7,4.7,4.7,4.7
20090302,4.38,4.5,4.5,4.38
20090303,4.35,4.35,4.35,4.35
20090304,4.55,4.35,4.6,4.35
20090305,4.4,4.5,4.5,4.4
20090306,4.5,4.4,4.5,4.4
20090309,4.38,4.38,4.38,4.38
20090310,4.35,4.38,4.38,4.35
20090311,4.3,4.3,4.3,4.25
20090312,4.2,4.2,4.2,4.19
20090313,4.24,4.17,4.24,4.17
20090316,4.38,4.38,4.38,4.38
20090317,4.28,4.32,4.32,4.28
20090318,4.28,4.09,4.28,4.09
20090319,4.2,4.25,4.25,4.1
20090320,4.0,4.0,4.0,4.0
20090323,4.0,4.0,4.0,4.0
20090325,4.1,4.15,4.15,4.0
20090326,4.07,4.0,4.07,4.0
20090327,4.1,4.07,4.1,4.07
20090330,3.95,4.0,4.0,3.95
20090331,4.05,4.0,4.06,4.0
20090401,4.05,4.06,4.06,4.05
20090403,4.05,4.0,4.05,4.0
20090406,4.0,4.0,4.0,4.0
20090407,3.75,3.85,3.85,3.65
20090408,3.81,3.76,3.82,3.76
20090413,3.9,3.8,3.93,3.8
20090414,3.97,4.0,4.0,3.93
20090415,3.8,3.9,3.9,3.7
20090416,3.68,3.81,3.81,3.65
20090417,3.7,3.7,3.72,3.7
20090420,3.7,3.7,3.71,3.68
20090421,3.7,3.7,3.7,3.7
20090422,3.72,3.7,3.72,3.65
20090423,3.7,3.7,3.71,3.7
20090424,3.82,3.7,3.83,3.7
20090427,3.7,3.7,3.7,3.7
20090428,3.7,3.8,3.8,3.7
20090429,3.75,3.7,3.8,3.7
20090430,3.83,3.83,3.83,3.8
20090504,4.03,3.95,4.15,3.9
20090505,4.05,4.1,4.1,4.0
20090506,4.35,4.1,4.35,4.05
20090507,4.3,4.35,4.5,4.3
20090508,4.49,4.3,4.55,4.3
20090511,4.6,4.45,4.75,4.45
20090512,4.45,4.45,4.62,4.45
20090513,4.35,4.55,4.55,4.25
20090514,4.45,4.45,4.45,4.35
20090518,4.78,4.35,4.78,4.35
20090519,4.85,4.9,4.92,4.85
20090520,4.9,4.92,5.0,4.85
20090521,4.92,4.89,4.92,4.89
20090522,4.9,4.97,4.97,4.9
20090526,4.99,4.95,5.0,4.9
20090527,5.32,5.0,5.6,5.0
20090528,5.1,5.32,5.32,5.0
20090529,5.2,5.28,5.28,5.18
20090601,5.38,5.4,5.41,5.35
20090602,5.64,5.45,5.65,5.45
20090603,5.64,5.6,5.64,5.5
20090604,5.7,5.5,5.85,5.5
20090605,5.6,5.7,5.75,5.6
20090608,5.55,5.5,5.55,5.45
20090609,5.5,5.5,5.5,5.5
20090610,5.48,5.5,5.51,5.45
20090611,5.53,5.48,5.53,5.45
20090612,5.54,5.55,5.55,5.4
20090616,5.5,5.4,5.5,5.4
20090617,5.55,5.45,5.55,5.4
20090618,5.5,5.7,5.7,5.5
20090619,5.62,5.58,5.62,5.5
20090622,5.84,5.4,5.84,5.4
20090623,5.8,5.9,5.9,5.8
20090624,5.55,5.8,5.8,5.55
20090625,5.55,5.6,5.6,5.55
20090626,5.55,5.55,5.55,5.5
20090629,7.25,5.65,7.4,5.65
20090630,7.0,7.1,7.1,6.75
20090701,7.99,7.3,8.05,7.19
20090702,8.07,7.95,8.1,7.65
20090703,7.95,8.07,8.14,7.95
20090706,8.0,7.8,8.05,7.7
20090707,7.75,8.0,8.0,7.7
20090708,7.5,7.7,7.7,7.3
20090713,7.0,7.44,7.44,7.0
20090714,7.9,7.02,7.95,6.5
20090715,7.8,7.94,7.95,7.6
20090716,7.57,7.8,7.8,7.56
20090717,7.5,7.57,7.6,7.5
20090720,7.59,7.6,7.6,7.5
20090721,7.5,7.35,7.5,7.35
20090722,7.65,7.5,7.9,7.5
20090723,7.35,7.6,7.6,7.15
20090724,7.45,7.34,7.6,7.34
20090727,7.55,7.6,7.6,7.46
20090728,7.48,7.55,7.57,7.48
20090729,7.4,7.45,7.45,7.4
20090730,7.1,7.5,7.5,7.1
20090731,7.4,7.3,7.6,7.3
20090803,7.57,7.65,7.65,7.4
20090804,7.6,7.58,7.6,7.4
20090805,7.55,7.53,7.59,7.53
20090806,7.5,7.55,7.55,7.27
20090807,7.66,7.49,7.66,7.49
20090810,7.6,7.5,7.6,7.5
20090811,7.84,7.6,7.85,7.6
20090812,7.7,7.65,7.7,7.48
20090813,7.95,7.7,7.95,7.7
20090814,7.98,7.86,8.0,7.8
20090818,7.75,7.79,7.79,7.65
20090819,7.68,7.65,7.68,7.65
20090820,7.63,7.7,7.72,7.55
20090821,7.65,7.7,7.85,7.65
20090824,7.57,7.72,7.72,7.5
20090825,7.45,7.68,7.85,7.45
20090826,7.6,7.5,7.6,7.45
20090827,7.32,7.35,7.38,7.3
20090828,6.89,7.32,7.32,6.7
20090831,6.59,6.6,6.6,6.4
20090901,6.65,6.59,6.65,6.4
20090902,6.48,6.5,6.5,6.45
20090903,6.0,6.25,6.26,5.9
20090904,5.9,5.8,5.97,5.8
20090907,6.09,5.85,6.1,5.85
20090908,5.99,6.15,6.25,5.95
20090909,6.1,5.98,6.2,5.98
20090910,6.0,6.2,6.2,5.88
20090911,6.45,6.2,6.45,6.2
20090914,6.45,6.44,6.45,6.4
20090915,6.78,6.55,6.95,6.5
20090916,6.95,6.79,7.0,6.75
20090917,6.7,6.9,6.95,6.6
20090918,6.8,6.8,6.9,6.7
20090921,6.7,6.7,6.76,6.6
20090922,6.75,6.73,6.75,6.73
20090923,6.87,6.85,6.9,6.83
20090924,6.9,6.87,6.9,6.8
20090925,6.95,6.8,6.95,6.7
20090928,6.9,6.95,6.95,6.82
20090929,6.9,6.86,6.9,6.85
20090930,7.1,7.01,7.2,7.01
20091001,7.25,6.95,7.25,6.95
20091002,7.25,7.28,7.28,7.15
20091005,7.28,7.25,7.32,7.25
20091006,7.6,7.15,7.6,7.15
20091007,7.65,7.6,7.7,7.5
20091008,7.7,7.7,7.7,7.7
20091009,7.6,7.55,7.6,7.35
20091013,7.45,7.4,7.45,7.09
20091014,7.5,7.4,7.5,7.25
20091015,7.6,7.2,7.6,7.2
20091016,7.6,7.55,7.6,7.5
20091019,7.5,7.6,7.6,7.5
20091020,7.45,7.55,7.55,7.35
20091021,7.2,7.4,7.4,7.2
20091022,7.4,7.2,7.4,7.2
20091023,7.3,7.3,7.35,7.15
20091026,7.2,7.2,7.2,7.15
20091027,7.18,7.08,7.18,7.05
20091028,7.02,7.1,7.1,7.0
20091029,7.2,7.1,7.2,7.1
20091030,7.1,7.1,7.1,7.1
20091102,7.1,7.1,7.1,7.1
20091103,7.15,7.1,7.15,7.1
20091104,7.15,7.2,7.2,7.15
20091105,7.15,7.11,7.15,7.11
20091109,7.3,7.25,7.35,7.25
20091110,7.3,7.25,7.3,7.25
20091111,7.45,7.2,7.5,7.2
20091112,7.3,7.4,7.4,7.3
20091113,7.3,7.3,7.3,7.3
20091116,7.3,7.4,7.4,7.25
20091117,7.45,7.3,7.45,7.3
20091118,7.54,7.5,7.6,7.5
20091119,7.54,7.54,7.54,7.5
20091120,7.6,7.6,7.6,7.6
20091123,7.6,7.8,7.8,7.6
20091124,7.42,7.5,7.57,7.42
20091125,7.55,7.6,7.6,7.4
20091126,7.35,7.6,7.6,7.35
20091127,7.4,7.3,7.4,7.3
20091130,7.4,7.45,7.5,7.4
20091201,7.6,7.5,7.6,7.5
20091202,7.75,7.6,7.8,7.6
20091203,7.72,7.75,7.75,7.7
20091204,7.7,7.7,7.7,7.7
20091209,7.8,7.8,7.8,7.8
20091210,7.82,7.85,7.85,7.8
20091211,8.0,7.82,8.0,7.82
20091214,8.0,8.05,8.05,8.0
20091215,8.35,8.1,8.4,8.0
20091216,8.35,8.3,8.35,8.3
20091217,8.4,8.35,8.4,8.35
20091218,8.3,8.4,8.5,8.25
20091221,8.7,8.5,8.7,8.5
20091222,8.95,8.9,8.95,8.8
20091223,9.25,9.2,9.25,9.2
20091228,9.5,9.35,9.6,9.3
20091229,9.0,9.65,9.65,9.0
20091230,9.34,9.0,9.34,9.0
20100104,9.8,9.41,9.8,9.41
20100105,10.05,10.0,10.1,10.0
20100106,9.6,9.93,9.93,9.3
20100107,9.95,9.6,9.95,9.6
20100111,9.95,10.0,10.0,9.75
20100112,9.8,9.75,9.95,9.75
20100113,10.0,10.0,10.0,10.0
20100114,10.0,10.0,10.0,10.0
20100115,10.0,10.0,10.0,10.0
20100118,10.1,10.1,10.2,10.1
20100119,10.15,10.0,10.15,10.0
20100120,10.1,10.1,10.1,10.1
20100121,10.0,9.5,10.0,9.5
20100125,10.0,10.0,10.1,9.9
20100126,10.0,10.0,10.0,10.0
20100127,10.0,10.0,10.0,10.0
20100128,9.95,10.0,10.0,9.8
20100129,9.95,10.0,10.0,9.95
20100202,9.9,9.9,9.92,9.9
20100203,9.9,9.8,9.9,9.75
20100204,9.7,9.65,9.7,9.65
20100205,9.5,9.5,9.5,9.2
20100209,9.6,9.4,9.6,9.4
20100210,9.3,9.5,9.5,9.3
20100211,9.3,9.3,9.3,9.3
20100215,9.5,9.5,9.5,9.5
20100219,9.49,9.25,9.5,9.25
20100223,9.5,9.4,9.5,9.4
20100224,9.5,9.5,9.5,9.5
20100225,9.5,9.4,9.5,9.4
20100301,9.5,9.5,9.5,9.5
20100302,9.7,9.7,9.7,9.7
20100303,9.7,9.5,9.7,9.5
20100304,9.7,9.7,9.8,9.7
20100305,10.0,9.9,10.0,9.9
20100308,10.0,9.9,10.0,9.9
20100309,10.0,9.7,10.0,9.7
20100311,9.9,9.9,9.9,9.65
20100312,10.0,9.9,10.0,9.9
20100316,10.0,9.9,10.0,9.9
20100317,10.0,9.9,10.0,9.85
20100318,10.0,10.0,10.2,10.0
20100319,10.05,10.05,10.1,10.0
20100322,10.35,10.3,10.35,10.3
20100323,10.35,10.1,10.4,10.0
20100325,10.2,10.4,10.5,10.2
20100326,10.8,10.5,10.8,10.5
20100329,11.3,11.0,11.4,11.0
20100330,11.4,11.3,11.4,11.0
20100331,11.4,11.55,11.6,11.4
20100405,12.2,11.4,12.2,11.4
20100406,12.8,12.1,12.85,12.1
20100407,13.1,12.95,13.1,12.8
20100408,13.35,12.9,13.35,12.85
20100409,13.25,13.25,13.25,13.15
20100412,13.0,13.2,13.25,13.0
20100413,12.8,13.0,13.0,12.65
20100414,13.0,12.55,13.0,12.4
20100415,12.9,12.9,12.9,12.9
20100416,12.55,12.5,12.55,12.25
20100419,12.55,12.6,12.6,12.55
20100420,12.6,12.6,12.6,12.6
20100421,12.3,12.4,12.4,12.3
20100422,11.9,12.1,12.1,11.9
20100423,12.0,12.0,12.0,11.9
20100426,12.2,11.85,12.2,11.85
20100427,11.6,11.6,11.6,11.6
20100428,12.0,11.7,12.0,11.7
20100429,11.8,12.0,12.0,11.8
20100430,12.2,11.8,12.2,11.8
20100503,12.05,12.25,12.25,12.05
20100504,11.7,11.8,11.8,11.7
20100505,12.0,12.0,12.25,12.0
20100506,11.5,12.0,12.0,11.4
20100507,11.9,11.5,11.9,11.5
20100510,12.4,12.5,12.5,12.0
20100511,12.4,12.4,12.4,12.4
20100512,12.0,12.3,12.3,12.0
20100513,12.6,12.2,12.6,12.2
20100514,13.9,13.5,14.1,13.5
20100517,14.0,13.9,14.0,13.5
20100518,13.8,14.1,14.1,13.8
20100519,13.4,13.8,13.8,13.4
20100520,12.9,12.8,13.0,12.8
20100521,12.85,12.85,12.85,12.85
20100526,12.45,12.85,12.85,12.2
20100527,13.0,12.5,13.0,12.15
20100528,12.5,12.5,12.5,12.5
20100601,12.9,12.9,12.9,12.9
20100602,12.6,12.6,12.6,12.6
20100603,13.0,12.95,13.0,12.4
20100604,12.7,12.5,12.7,12.5
20100607,12.5,12.1,12.5,12.1
20100608,12.5,12.5,12.5,12.1
20100609,12.2,12.0,12.2,12.0
20100610,12.0,12.1,12.1,12.0
20100611,12.1,12.5,12.5,12.0
20100614,12.5,12.1,12.5,12.1
20100616,12.4,12.05,12.4,12.0
20100617,12.35,12.1,12.35,12.1
20100623,12.4,12.2,12.4,12.2
20100624,12.15,12.15,12.15,12.15
20100625,12.4,12.4,12.4,12.4
20100629,12.0,11.9,12.0,11.8
20100630,12.25,12.0,12.25,11.8
20100701,12.0,12.0,12.0,12.0
20100706,12.0,12.0,12.0,12.0
20100707,11.9,11.9,11.9,11.9
20100708,12.0,11.8,12.0,11.7
20100713,12.0,12.0,12.2,11.95
20100714,11.55,11.55,11.55,11.55
20100715,11.35,11.5,11.55,11.15
20100716,11.0,11.15,11.15,10.9
20100719,10.8,10.8,10.8,10.8
20100720,11.0,10.6,11.0,10.6
20100721,10.9,10.8,10.9,10.8
20100722,11.0,10.9,11.0,10.8
20100723,10.75,11.0,11.0,10.7
20100726,11.0,11.0,11.0,10.8
20100727,11.15,11.1,11.15,11.0
20100728,11.15,10.9,11.15,10.9
20100729,11.2,10.9,11.2,10.9
20100730,11.2,10.95,11.2,10.95
20100802,11.1,11.1,11.2,10.95
20100803,12.0,11.0,12.0,11.0
20100804,12.2,12.25,12.25,11.9
20100805,12.35,12.45,12.75,12.3
20100806,12.4,12.3,12.55,12.3
20100809,12.6,12.4,12.6,12.4
20100810,12.7,12.6,12.7,12.6
20100811,12.7,12.8,13.0,12.5
20100813,12.65,12.65,12.65,12.65
20100817,13.25,12.5,13.25,12.5
20100818,13.05,13.3,13.5,13.0
20100819,12.3,13.0,13.0,12.0
20100820,12.0,12.55,12.55,12.0
20100823,11.5,11.6,11.6,11.5
20100824,10.9,11.2,11.2,10.7
20100825,11.0,10.5,11.0,10.5
20100826,10.7,11.1,11.2,10.7
20100827,11.4,10.7,11.4,10.7
20100830,11.3,11.3,11.35,11.3
20100901,10.8,11.0,11.0,10.8
20100902,11.0,11.0,11.0,11.0
20100903,11.0,11.25,11.25,11.0
20100906,11.0,11.0,11.0,11.0
20100907,11.0,11.0,11.0,10.8
20100908,10.9,10.8,10.9,10.8
20100909,10.3,10.9,10.9,10.3
20100910,10.75,10.2,10.75,10.1
20100913,10.7,10.65,10.7,10.65
20100914,10.8,10.8,10.8,10.8
20100915,11.45,11.45,11.45,11.2
20100916,11.5,11.45,11.55,11.45
20100917,12.55,11.8,12.55,11.8
20100920,12.7,12.6,12.7,12.5
20100922,13.0,12.8,13.0,12.8
20100923,12.9,13.0,13.0,12.9
20100924,13.1,13.1,13.1,13.1
20100927,12.5,13.15,13.15,12.5
20100928,13.5,12.5,13.5,12.5
20100929,14.0,13.4,14.0,13.4
20100930,14.5,14.2,14.6,14.0
20101001,14.5,14.5,14.5,14.5
20101004,15.5,14.5,15.5,14.5
20101005,16.5,15.4,17.8,15.4
20101006,16.0,16.5,16.5,15.5
20101007,15.9,15.9,15.9,15.9
20101008,15.7,15.9,15.9,15.7
20101013,15.35,15.0,15.35,15.0
20101014,15.0,15.0,15.0,14.75
20101015,15.2,15.05,15.2,15.05
20101019,14.5,14.5,14.5,14.5
20101020,14.55,14.0,14.7,14.0
20101021,14.3,14.3,14.3,14.3
20101025,15.0,14.75,15.0,14.75
20101026,14.2,14.9,14.9,14.2
20101028,17.3,20.0,20.0,17.0
20101029,18.0,17.4,18.5,17.4
