FECHA,  variacion  ,dia_anterior,prom3dias,prom5dias,prom10dias,prom15dias,prom20dias,prom25dias,prom30dias,prom60dias,percentil10_90dias,percentil20_90dias,percentil30_90dias,percentil40_90dias,percentil50_90dias,percentil60_90dias,percentil70_90dias,percentil10_60dias,percentil20_60dias,percentil30_60dias,percentil40_60dias,percentil50_60dias,percentil60_60dias,percentil70_60dias,percentil10_30dias,percentil20_30dias,percentil30_30dias,percentil40_30dias,percentil50_30dias,percentil60_30dias,percentil70_30dias,percentil10_20dias,percentil20_20dias,percentil30_20dias,percentil40_20dias,percentil50_20dias,percentil60_20dias,percentil70_20dias,percentil10_15dias,percentil20_15dias,percentil30_15dias,percentil40_15dias,percentil50_15dias,percentil60_15dias,percentil70_15dias,percentil10_10dias,percentil20_10dias,percentil30_10dias,percentil40_10dias,percentil50_10dias,percentil60_10dias,percentil70_10dias,percentil10_05dias,percentil20_05dias,percentil30_05dias,percentil40_05dias,percentil50_05dias,percentil60_05dias,percentil70_05dias,minimos_03dias,minimos_05dias,minimos_10dias,minimos_15dias,minimos_20dias,minimos_25dias,minimos_30dias,minimos_60dias,maximos_03dias,maximos_05dias,maximos_10dias,maximos_15dias,maximos_20dias,maximos_25dias,maximos_30dias,maximos_60dias
20121129,0,0.82,0.846666667,0.856,0.872,0.879333333,0.8815,0.88,0.884,0.917333333,0.838,0.866,0.87,0.89,0.9,0.914,0.963,0.838,0.866,0.87,0.89,0.9,0.914,0.963,0.838,0.866,0.87,0.89,0.9,0.914,0.963,0.838,0.866,0.87,0.89,0.9,0.914,0.963,0.838,0.866,0.87,0.89,0.9,0.914,0.963,0.838,0.866,0.87,0.89,0.9,0.914,0.963,0.838,0.866,0.87,0.89,0.9,0.914,0.963,0.88,0.89,0.9,0.9,0.93,0.93,0.93,1.03,0.88,0.89,0.9,0.9,0.93,0.93,0.93,1.03
20121130,0.01,0.82,0.826666667,0.842,0.864,0.874,0.8805,0.878,0.881333333,0.914,0.82,0.866,0.87,0.89,0.9,0.91,0.953,0.82,0.866,0.87,0.89,0.9,0.91,0.953,0.82,0.866,0.87,0.89,0.9,0.91,0.953,0.82,0.866,0.87,0.89,0.9,0.91,0.953,0.82,0.866,0.87,0.89,0.9,0.91,0.953,0.82,0.866,0.87,0.89,0.9,0.91,0.953,0.82,0.866,0.87,0.89,0.9,0.91,0.953,0.84,0.88,0.9,0.9,0.93,0.93,0.93,1.03,0.84,0.88,0.9,0.9,0.93,0.93,0.93,1.03
20121203,-0.01,0.83,0.823333333,0.838,0.86,0.869333333,0.8785,0.8756,0.878333333,0.911,0.82,0.848,0.87,0.89,0.9,0.91,0.95,0.82,0.848,0.87,0.89,0.9,0.91,0.95,0.82,0.848,0.87,0.89,0.9,0.91,0.95,0.82,0.848,0.87,0.89,0.9,0.91,0.95,0.82,0.848,0.87,0.89,0.9,0.91,0.95,0.82,0.848,0.87,0.89,0.9,0.91,0.95,0.82,0.848,0.87,0.89,0.9,0.91,0.95,0.83,0.88,0.9,0.9,0.93,0.93,0.93,1.03,0.83,0.88,0.9,0.9,0.93,0.93,0.93,1.03
20121204,0.01,0.82,0.823333333,0.826,0.852,0.864,0.8745,0.8728,0.875333333,0.9075,0.82,0.838,0.87,0.89,0.9,0.91,0.943,0.82,0.838,0.87,0.89,0.9,0.91,0.943,0.82,0.838,0.87,0.89,0.9,0.91,0.943,0.82,0.838,0.87,0.89,0.9,0.91,0.943,0.82,0.838,0.87,0.89,0.9,0.91,0.943,0.82,0.838,0.87,0.89,0.9,0.91,0.943,0.82,0.838,0.87,0.89,0.9,0.91,0.943,0.83,0.84,0.9,0.9,0.93,0.93,0.93,1.03,0.83,0.84,0.9,0.9,0.93,0.93,0.93,1.03
20121205,0,0.83,0.826666667,0.824,0.848,0.86,0.8695,0.8712,0.873,0.904166667,0.82,0.83,0.864,0.886,0.9,0.91,0.94,0.82,0.83,0.864,0.886,0.9,0.91,0.94,0.82,0.83,0.864,0.886,0.9,0.91,0.94,0.82,0.83,0.864,0.886,0.9,0.91,0.94,0.82,0.83,0.864,0.886,0.9,0.91,0.94,0.82,0.83,0.864,0.886,0.9,0.91,0.94,0.82,0.83,0.864,0.886,0.9,0.91,0.94,0.83,0.83,0.9,0.9,0.9,0.93,0.93,1.01,0.83,0.83,0.9,0.9,0.9,0.93,0.93,1.01
20121206,-0.01,0.83,0.826666667,0.826,0.841,0.856666667,0.866,0.8704,0.871,0.901166667,0.82,0.83,0.85,0.88,0.9,0.904,0.94,0.82,0.83,0.85,0.88,0.9,0.904,0.94,0.82,0.83,0.85,0.88,0.9,0.904,0.94,0.82,0.83,0.85,0.88,0.9,0.904,0.94,0.82,0.83,0.85,0.88,0.9,0.904,0.94,0.82,0.83,0.85,0.88,0.9,0.904,0.94,0.82,0.83,0.85,0.88,0.9,0.904,0.94,0.83,0.83,0.89,0.9,0.9,0.93,0.93,0.98,0.83,0.83,0.89,0.9,0.9,0.93,0.93,0.98
20121207,0,0.82,0.826666667,0.826,0.834,0.851333333,0.862,0.8696,0.869333333,0.8985,0.82,0.828,0.847,0.876,0.9,0.9,0.933,0.82,0.828,0.847,0.876,0.9,0.9,0.933,0.82,0.828,0.847,0.876,0.9,0.9,0.933,0.82,0.828,0.847,0.876,0.9,0.9,0.933,0.82,0.828,0.847,0.876,0.9,0.9,0.933,0.82,0.828,0.847,0.876,0.9,0.9,0.933,0.82,0.828,0.847,0.876,0.9,0.9,0.933,0.83,0.83,0.88,0.9,0.9,0.93,0.93,0.98,0.83,0.83,0.88,0.9,0.9,0.93,0.93,0.98
20121210,-0.01,0.82,0.823333333,0.824,0.831,0.848,0.858,0.8676,0.867,0.895833333,0.82,0.82,0.84,0.87,0.9,0.9,0.93,0.82,0.82,0.84,0.87,0.9,0.9,0.93,0.82,0.82,0.84,0.87,0.9,0.9,0.93,0.82,0.82,0.84,0.87,0.9,0.9,0.93,0.82,0.82,0.84,0.87,0.9,0.9,0.93,0.82,0.82,0.84,0.87,0.9,0.9,0.93,0.82,0.82,0.84,0.87,0.9,0.9,0.93,0.83,0.83,0.88,0.9,0.9,0.93,0.93,0.98,0.83,0.83,0.88,0.9,0.9,0.93,0.93,0.98
20121211,0,0.81,0.816666667,0.822,0.824,0.842,0.8535,0.864,0.864333333,0.893166667,0.819,0.82,0.837,0.87,0.895,0.9,0.93,0.819,0.82,0.837,0.87,0.895,0.9,0.93,0.819,0.82,0.837,0.87,0.895,0.9,0.93,0.819,0.82,0.837,0.87,0.895,0.9,0.93,0.819,0.82,0.837,0.87,0.895,0.9,0.93,0.819,0.82,0.837,0.87,0.895,0.9,0.93,0.819,0.82,0.837,0.87,0.895,0.9,0.93,0.82,0.83,0.84,0.9,0.9,0.93,0.93,0.98,0.82,0.83,0.84,0.9,0.9,0.93,0.93,0.98
20121212,0.03,0.81,0.813333333,0.818,0.821,0.838,0.8495,0.8592,0.862333333,0.890333333,0.81,0.82,0.83,0.87,0.89,0.9,0.93,0.81,0.82,0.83,0.87,0.89,0.9,0.93,0.81,0.82,0.83,0.87,0.89,0.9,0.93,0.81,0.82,0.83,0.87,0.89,0.9,0.93,0.81,0.82,0.83,0.87,0.89,0.9,0.93,0.81,0.82,0.83,0.87,0.89,0.9,0.93,0.81,0.82,0.83,0.87,0.89,0.9,0.93,0.82,0.83,0.83,0.9,0.9,0.9,0.93,0.98,0.82,0.83,0.83,0.9,0.9,0.9,0.93,0.98
20121213,0.01,0.83,0.816666667,0.818,0.822,0.833333333,0.847,0.8564,0.861666667,0.887833333,0.81,0.82,0.83,0.87,0.89,0.9,0.923,0.81,0.82,0.83,0.87,0.89,0.9,0.923,0.81,0.82,0.83,0.87,0.89,0.9,0.923,0.81,0.82,0.83,0.87,0.89,0.9,0.923,0.81,0.82,0.83,0.87,0.89,0.9,0.923,0.81,0.82,0.83,0.87,0.89,0.9,0.923,0.81,0.82,0.83,0.87,0.89,0.9,0.923,0.83,0.83,0.83,0.89,0.9,0.9,0.93,0.98,0.83,0.83,0.83,0.89,0.9,0.9,0.93,0.98
20121214,0.01,0.84,0.826666667,0.822,0.824,0.83,0.844,0.854,0.861666667,0.8855,0.81,0.82,0.83,0.862,0.89,0.9,0.92,0.81,0.82,0.83,0.862,0.89,0.9,0.92,0.81,0.82,0.83,0.862,0.89,0.9,0.92,0.81,0.82,0.83,0.862,0.89,0.9,0.92,0.81,0.82,0.83,0.862,0.89,0.9,0.92,0.81,0.82,0.83,0.862,0.89,0.9,0.92,0.81,0.82,0.83,0.862,0.89,0.9,0.92,0.84,0.84,0.84,0.88,0.9,0.9,0.93,0.96,0.84,0.84,0.84,0.88,0.9,0.9,0.93,0.96
20121217,0.06,0.85,0.84,0.828,0.826,0.83,0.843,0.852,0.861,0.883666667,0.81,0.82,0.83,0.85,0.89,0.9,0.92,0.81,0.82,0.83,0.85,0.89,0.9,0.92,0.81,0.82,0.83,0.85,0.89,0.9,0.92,0.81,0.82,0.83,0.85,0.89,0.9,0.92,0.81,0.82,0.83,0.85,0.89,0.9,0.92,0.81,0.82,0.83,0.85,0.89,0.9,0.92,0.81,0.82,0.83,0.85,0.89,0.9,0.92,0.85,0.85,0.85,0.88,0.9,0.9,0.93,0.95,0.85,0.85,0.85,0.88,0.9,0.9,0.93,0.95
20121218,0.06,0.9,0.863333333,0.846,0.834,0.831333333,0.843,0.852,0.861,0.882833333,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.9,0.9,0.9,0.9,0.9,0.9,0.93,0.95,0.9,0.9,0.9,0.9,0.9,0.9,0.93,0.95
20121219,0.02,0.95,0.9,0.874,0.846,0.838666667,0.847,0.8544,0.861666667,0.883,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
20121220,0.01,0.97,0.94,0.902,0.86,0.848666667,0.8505,0.858,0.864,0.883666667,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
20121221,-0.04,0.98,0.966666667,0.93,0.876,0.859333333,0.855,0.8612,0.866666667,0.884333333,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
20121226,0.02,0.94,0.963333333,0.948,0.888,0.866666667,0.8595,0.864,0.868,0.884333333,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.81,0.82,0.83,0.85,0.89,0.9,0.913,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
20121227,-0.01,0.96,0.96,0.96,0.903,0.876,0.8635,0.8664,0.87,0.885166667,0.828,0.82,0.83,0.85,0.89,0.9,0.913,0.828,0.82,0.83,0.85,0.89,0.9,0.913,0.828,0.82,0.83,0.85,0.89,0.9,0.913,0.828,0.82,0.83,0.85,0.89,0.9,0.913,0.828,0.82,0.83,0.85,0.89,0.9,0.913,0.828,0.82,0.83,0.85,0.89,0.9,0.913,0.828,0.82,0.83,0.85,0.89,0.9,0.913,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
20121228,0.02,0.95,0.95,0.96,0.917,0.884,0.869,0.8696,0.872,0.8855,0.839,0.82,0.83,0.85,0.89,0.9,0.913,0.839,0.82,0.83,0.85,0.89,0.9,0.913,0.839,0.82,0.83,0.85,0.89,0.9,0.913,0.839,0.82,0.83,0.85,0.89,0.9,0.913,0.839,0.82,0.83,0.85,0.89,0.9,0.913,0.839,0.82,0.83,0.85,0.89,0.9,0.913,0.839,0.82,0.83,0.85,0.89,0.9,0.913,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98
20130102,0,0.97,0.96,0.96,0.931,0.893333333,0.8765,0.8724,0.875,0.886333333,0.849,0.82,0.83,0.862,0.89,0.9,0.913,0.849,0.82,0.83,0.862,0.89,0.9,0.913,0.849,0.82,0.83,0.862,0.89,0.9,0.913,0.849,0.82,0.83,0.862,0.89,0.9,0.913,0.849,0.82,0.83,0.862,0.89,0.9,0.913,0.849,0.82,0.83,0.862,0.89,0.9,0.913,0.849,0.82,0.83,0.862,0.89,0.9,0.913,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98
20130103,0,0.97,0.963333333,0.958,0.944,0.903333333,0.884,0.8756,0.877333333,0.887166667,0.895,0.82,0.83,0.87,0.89,0.9,0.913,0.895,0.82,0.83,0.87,0.89,0.9,0.913,0.895,0.82,0.83,0.87,0.89,0.9,0.913,0.895,0.82,0.83,0.87,0.89,0.9,0.913,0.895,0.82,0.83,0.87,0.89,0.9,0.913,0.895,0.82,0.83,0.87,0.89,0.9,0.913,0.895,0.82,0.83,0.87,0.89,0.9,0.913,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98
20130104,0.09,0.97,0.97,0.964,0.956,0.913333333,0.891,0.8804,0.880666667,0.888166667,0.936,0.82,0.83,0.87,0.89,0.9,0.913,0.936,0.82,0.83,0.87,0.89,0.9,0.913,0.936,0.82,0.83,0.87,0.89,0.9,0.913,0.936,0.82,0.83,0.87,0.89,0.9,0.913,0.936,0.82,0.83,0.87,0.89,0.9,0.913,0.936,0.82,0.83,0.87,0.89,0.9,0.913,0.936,0.82,0.83,0.87,0.89,0.9,0.913,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98
20130107,0.01,1.06,1,0.984,0.972,0.93,0.903,0.8876,0.886,0.890666667,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
20130108,-0.01,1.07,1.033333333,1.008,0.984,0.947333333,0.915,0.8968,0.892666667,0.893333333,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07
20130109,0.04,1.06,1.063333333,1.026,0.993,0.962666667,0.9265,0.9064,0.898,0.895166667,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,0.949,0.828,0.83,0.87,0.89,0.9,0.913,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07
20130110,0.07,1.1,1.076666667,1.052,1.005,0.98,0.9405,0.9176,0.905,0.898,0.949,0.838,0.83,0.87,0.89,0.9,0.913,0.949,0.838,0.83,0.87,0.89,0.9,0.913,0.949,0.838,0.83,0.87,0.89,0.9,0.913,0.949,0.838,0.83,0.87,0.89,0.9,0.913,0.949,0.838,0.83,0.87,0.89,0.9,0.913,0.949,0.838,0.83,0.87,0.89,0.9,0.913,0.949,0.838,0.83,0.87,0.89,0.9,0.913,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
20130111,-0.04,1.18,1.113333333,1.094,1.029,1.002,0.9585,0.9316,0.916,0.902666667,0.959,0.848,0.83,0.87,0.89,0.9,0.913,0.959,0.848,0.83,0.87,0.89,0.9,0.913,0.959,0.848,0.83,0.87,0.89,0.9,0.913,0.959,0.848,0.83,0.87,0.89,0.9,0.913,0.959,0.848,0.83,0.87,0.89,0.9,0.913,0.959,0.848,0.83,0.87,0.89,0.9,0.913,0.959,0.848,0.83,0.87,0.89,0.9,0.913,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
20130114,0,1.13,1.136666667,1.108,1.046,1.017333333,0.9745,0.944,0.924333333,0.9065,0.968,0.89,0.83,0.87,0.895,0.9,0.92,0.968,0.89,0.83,0.87,0.895,0.9,0.92,0.968,0.89,0.83,0.87,0.895,0.9,0.92,0.968,0.89,0.83,0.87,0.895,0.9,0.92,0.968,0.89,0.83,0.87,0.895,0.9,0.92,0.968,0.89,0.83,0.87,0.895,0.9,0.92,0.968,0.89,0.83,0.87,0.895,0.9,0.92,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
20130115,-0.01,1.13,1.146666667,1.12,1.064,1.029333333,0.9905,0.956,0.934,0.910333333,0.97,0.932,0.83,0.87,0.9,0.9,0.92,0.97,0.932,0.83,0.87,0.9,0.9,0.92,0.97,0.932,0.83,0.87,0.9,0.9,0.92,0.97,0.932,0.83,0.87,0.9,0.9,0.92,0.97,0.932,0.83,0.87,0.9,0.9,0.92,0.97,0.932,0.83,0.87,0.9,0.9,0.92,0.97,0.932,0.83,0.87,0.9,0.9,0.92,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
20130116,0.05,1.12,1.126666667,1.132,1.079,1.039333333,1.005,0.9676,0.944,0.914,0.97,0.948,0.83,0.87,0.9,0.9,0.92,0.97,0.948,0.83,0.87,0.9,0.9,0.92,0.97,0.948,0.83,0.87,0.9,0.9,0.92,0.97,0.948,0.83,0.87,0.9,0.9,0.92,0.97,0.948,0.83,0.87,0.9,0.9,0.92,0.97,0.948,0.83,0.87,0.9,0.9,0.92,0.97,0.948,0.83,0.87,0.9,0.9,0.92,1.13,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.13,1.18,1.18,1.18,1.18,1.18,1.18,1.18
20130117,0.01,1.17,1.14,1.146,1.099,1.052,1.0215,0.9816,0.955666667,0.9185,1.051,0.95,0.837,0.87,0.9,0.9,0.923,1.051,0.95,0.837,0.87,0.9,0.9,0.923,1.051,0.95,0.837,0.87,0.9,0.9,0.923,1.051,0.95,0.837,0.87,0.9,0.9,0.923,1.051,0.95,0.837,0.87,0.9,0.9,0.923,1.051,0.95,0.837,0.87,0.9,0.9,0.923,1.051,0.95,0.837,0.87,0.9,0.9,0.923,1.17,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.17,1.18,1.18,1.18,1.18,1.18,1.18,1.18
20130118,-0.02,1.18,1.156666667,1.146,1.12,1.068,1.038,0.996,0.967333333,0.922833333,1.06,0.958,0.847,0.876,0.9,0.9,0.93,1.06,0.958,0.847,0.876,0.9,0.9,0.93,1.06,0.958,0.847,0.876,0.9,0.9,0.93,1.06,0.958,0.847,0.876,0.9,0.9,0.93,1.06,0.958,0.847,0.876,0.9,0.9,0.93,1.06,0.958,0.847,0.876,0.9,0.9,0.93,1.06,0.958,0.847,0.876,0.9,0.9,0.93,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
20130121,0.03,1.16,1.17,1.152,1.13,1.081333333,1.051,1.01,0.978666667,0.927,1.069,0.968,0.885,0.876,0.9,0.9,0.933,1.069,0.968,0.885,0.876,0.9,0.9,0.933,1.069,0.968,0.885,0.876,0.9,0.9,0.933,1.069,0.968,0.885,0.876,0.9,0.9,0.933,1.069,0.968,0.885,0.876,0.9,0.9,0.933,1.069,0.968,0.885,0.876,0.9,0.9,0.933,1.069,0.968,0.885,0.876,0.9,0.9,0.933,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
20130122,0.07,1.19,1.176666667,1.164,1.142,1.097333333,1.063,1.0252,0.990666667,0.931833333,1.096,0.97,0.928,0.886,0.9,0.9,0.943,1.096,0.97,0.928,0.886,0.9,0.9,0.943,1.096,0.97,0.928,0.886,0.9,0.9,0.943,1.096,0.97,0.928,0.886,0.9,0.9,0.943,1.096,0.97,0.928,0.886,0.9,0.9,0.943,1.096,0.97,0.928,0.886,0.9,0.9,0.943,1.096,0.97,0.928,0.886,0.9,0.9,0.943,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19
20130123,-0.04,1.27,1.206666667,1.194,1.163,1.117333333,1.078,1.0428,1.005333333,0.938166667,1.118,0.97,0.947,0.886,0.9,0.9,0.943,1.118,0.97,0.947,0.886,0.9,0.9,0.943,1.118,0.97,0.947,0.886,0.9,0.9,0.943,1.118,0.97,0.947,0.886,0.9,0.9,0.943,1.118,0.97,0.947,0.886,0.9,0.9,0.943,1.118,0.97,0.947,0.886,0.9,0.9,0.943,1.118,0.97,0.947,0.886,0.9,0.9,0.943,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
20130124,0.03,1.22,1.226666667,1.204,1.175,1.134,1.09,1.058,1.018666667,0.944,1.129,0.97,0.95,0.892,0.9,0.912,0.95,1.129,0.97,0.95,0.892,0.9,0.912,0.95,1.129,0.97,0.95,0.892,0.9,0.912,0.95,1.129,0.97,0.95,0.892,0.9,0.912,0.95,1.129,0.97,0.95,0.892,0.9,0.912,0.95,1.129,0.97,0.95,0.892,0.9,0.912,0.95,1.129,0.97,0.95,0.892,0.9,0.912,0.95,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
20130125,0.02,1.25,1.246666667,1.218,1.182,1.152666667,1.1055,1.074,1.033,0.95,1.129,0.97,0.957,0.924,0.9,0.934,0.953,1.129,0.97,0.957,0.924,0.9,0.934,0.953,1.129,0.97,0.957,0.924,0.9,0.934,0.953,1.129,0.97,0.957,0.924,0.9,0.934,0.953,1.129,0.97,0.957,0.924,0.9,0.934,0.953,1.129,0.97,0.957,0.924,0.9,0.934,0.953,1.129,0.97,0.957,0.924,0.9,0.934,0.953,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
20130128,0.02,1.27,1.246666667,1.24,1.196,1.166666667,1.121,1.0888,1.048333333,0.956333333,1.129,1.042,0.967,0.946,0.92,0.944,0.963,1.129,1.042,0.967,0.946,0.92,0.944,0.963,1.129,1.042,0.967,0.946,0.92,0.944,0.963,1.129,1.042,0.967,0.946,0.92,0.944,0.963,1.129,1.042,0.967,0.946,0.92,0.944,0.963,1.129,1.042,0.967,0.946,0.92,0.944,0.963,1.129,1.042,0.967,0.946,0.92,0.944,0.963,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
20130129,0.05,1.29,1.27,1.26,1.212,1.181333333,1.138,1.1024,1.064333333,0.963333333,1.156,1.06,0.97,0.95,0.945,0.95,0.97,1.156,1.06,0.97,0.95,0.945,0.95,0.97,1.156,1.06,0.97,0.95,0.945,0.95,0.97,1.156,1.06,0.97,0.95,0.945,0.95,0.97,1.156,1.06,0.97,0.95,0.945,0.95,0.97,1.156,1.06,0.97,0.95,0.945,0.95,0.97,1.156,1.06,0.97,0.95,0.945,0.95,0.97,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
20130130,-0.03,1.35,1.303333333,1.276,1.235,1.200666667,1.157,1.1176,1.081666667,0.971666667,1.169,1.068,0.97,0.956,0.95,0.954,0.97,1.169,1.068,0.97,0.956,0.95,0.954,0.97,1.169,1.068,0.97,0.956,0.95,0.954,0.97,1.169,1.068,0.97,0.956,0.95,0.954,0.97,1.169,1.068,0.97,0.956,0.95,0.954,0.97,1.169,1.068,0.97,0.956,0.95,0.954,0.97,1.169,1.068,0.97,0.956,0.95,0.954,0.97,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
20130201,0.02,1.31,1.316666667,1.294,1.249,1.214666667,1.174,1.1308,1.097333333,0.9795,1.178,1.094,0.97,0.966,0.955,0.964,0.97,1.178,1.094,0.97,0.966,0.955,0.964,0.97,1.178,1.094,0.97,0.966,0.955,0.964,0.97,1.178,1.094,0.97,0.966,0.955,0.964,0.97,1.178,1.094,0.97,0.966,0.955,0.964,0.97,1.178,1.094,0.97,0.966,0.955,0.964,0.97,1.178,1.094,0.97,0.966,0.955,0.964,0.97,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
20130204,-0.05,1.34,1.333333333,1.312,1.265,1.225333333,1.1925,1.1468,1.113666667,0.987333333,1.187,1.116,0.977,0.97,0.965,0.97,0.973,1.187,1.116,0.977,0.97,0.965,0.97,0.973,1.187,1.116,0.977,0.97,0.965,0.97,0.973,1.187,1.116,0.977,0.97,0.965,0.97,0.973,1.187,1.116,0.977,0.97,0.965,0.97,0.973,1.187,1.116,0.977,0.97,0.965,0.97,0.973,1.187,1.116,0.977,0.97,0.965,0.97,0.973,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
